Id,SalePrice
1461,129708.628
1462,157248
1463,183299.7
1464,181174.72
1465,198206.56
1466,185029.85
1467,167494.27
1468,177034.9
1469,183879.25
1470,118045.125
1471,199679.66
1472,94332.71
1473,97632.355
1474,152219
1475,142562.95
1476,374342.91
1477,249468.08
1478,309128.83
1479,255320.69
1480,448753.91
1481,304183.98
1482,208003
1483,179699.9
1484,179086.29
1485,175052.5
1486,201765
1487,328874.93
1488,235039.28
1489,210896.48
1490,198801.8
1491,192895.36
1492,98569.97
1493,168484
1494,302070.21
1495,301164.34
1496,231190.42
1497,197029.1
1498,153990.41
1499,154150.42
1500,151357.86
1501,174009.83
1502,167707.82
1503,299879.34
1504,225317.89
1505,212815.1
1506,189035.24
1507,227651.04
1508,198883.09
1509,165843
1510,152580.5
1511,152908.5
1512,170540.34
1513,141310.74
1514,168955.5
1515,187383.08
1516,158447.5
1517,156211.868
1518,130748.789
1519,225055.64
1520,139078.5
1521,147095
1522,159323.72
1523,114461.69
1524,124218.16
1525,123431.97
1526,131763.58
1527,105216.73
1528,129739.25
1529,145184.875
1530,167917
1531,127756.72
1532,104228.56
1533,152598.37
1534,113521.3
1535,161746.92
1536,116649.5
1537,76624.01
1538,188103.63
1539,246757.47
1540,114286.36
1541,148222.18
1542,142461.68
1543,226502.97
1544,77996.76
1545,103495.76
1546,121597
1547,140388.34
1548,140959.09
1549,115507.79
1550,142665.87
1551,115404.5
1552,144546.56
1553,143763.375
1554,114106.31
1555,170147.79
1556,101909.28
1557,131708.52
1558,95724.87
1559,121482.71
1560,154266.03
1561,154217.5
1562,126663.83
1563,122379.33
1564,162595.25
1565,153903.44
1566,215808.54
1567,78803.61
1568,223074
1569,145633.83
1570,127112
1571,135450.23
1572,148064.5
1573,237433.62
1574,122107.77
1575,210172.31
1576,215905.5
1577,204960.22
1578,149446.57
1579,144213.47
1580,191707.4
1581,141187.368
1582,128416.6
1583,330184.14
1584,240360.88
1585,140962.8333
1586,74631.15
1587,104981.71
1588,153512.26
1589,99075.15
1590,133127.8
1591,107550.99
1592,126683.59
1593,116966.63
1594,138901.065
1595,124630.92
1596,233899.46
1597,165001.56
1598,182357.22
1599,216036.78
1600,198028
1601,81180.94
1602,116194.25
1603,97001.36
1604,275284.77
1605,247676.12
1606,165503.32
1607,161437.08
1608,218171.64
1609,200389.4675
1610,164743.51
1611,150941.875
1612,164802.82
1613,163968.445
1614,123307.2
1615,88360
1616,82724
1617,87931.11
1618,127680
1619,133456.58
1620,148786.025
1621,137624.83
1622,156389.32
1623,295800.69
1624,215721.76
1625,134474
1626,172343
1627,186669.32
1628,284726.13
1629,177421.8167
1630,349070.77
1631,224375.28
1632,247264.19
1633,170963.8367
1634,184924.5
1635,179619.62
