Id,SalePrice
1461,128510.372
1462,154465.63
1463,181473.7279
1464,181342.8108
1465,199740.4649
1466,183205.0212
1467,166909.6326
1468,175674.4391
1469,181967.8609
1470,120355.0684
1471,196385.8075
1472,94332.06825
1473,98031.99879
1474,154026.7485
1475,144298.345
1476,382178.2247
1477,253371.7737
1478,307103.47
1479,243305.9162
1480,454056.0415
1481,306926.531
1482,209517.5325
1483,176940.083
1484,177160.347
1485,173093.5609
1486,199335.0645
1487,328675.7724
1488,238580.6029
1489,212006.4437
1490,197730.7146
1491,190142.6762
1492,95309.4259
1493,175514.256
1494,297150.1415
1495,299171.7169
1496,227610.2157
1497,192519.5713
1498,153267.6529
1499,152740.8859
1500,151503.0629
1501,174307.6731
1502,166851.3555
1503,300674.0904
1504,230930.2745
1505,214839.3723
1506,185012.5447
1507,217052.9392
1508,201738.2953
1509,164727.5783
1510,152141.8658
1511,152132.7802
1512,171963.6581
1513,148089.4633
1514,163379.0894
1515,179616.2762
1516,161091.4966
1517,154323.3784
1518,131338.1615
1519,224284.613
1520,138943.2806
1521,145918.4923
1522,161273.2995
1523,115358.0173
1524,123130.9621
1525,124672.1287
1526,129260.18
1527,101006.2709
1528,128159.4662
1529,143876.0625
1530,168333.184
1531,129091.2861
1532,107763.6001
1533,149644.9668
1534,117264.4969
1535,159077.7584
1536,116733.8747
1537,75919.78523
1538,184735.3351
1539,241787.6583
1540,113387.4565
1541,150394.0394
1542,144799.4694
1543,222447.3699
1544,78553.24753
1545,105750.6788
1546,121881.534
1547,142614.1822
1548,137558.7832
1549,115806.7505
1550,142805.8028
1551,117056.1169
1552,145537.6507
1553,144400.1904
1554,112562.0123
1555,170093.2498
1556,99841.7877
1557,128152.0324
1558,93112.2505
1559,119961.6486
1560,153841.9009
1561,154937.2154
1562,127310.1212
1563,124840.8036
1564,163629.3229
1565,155770.095
1566,216061.8301
1567,78145.21003
1568,223887.4186
1569,149920.521
1570,124990.4998
1571,133391.7951
1572,146074.969
1573,240283.9309
1574,114729.3504
1575,210851.9419
1576,214326.8633
1577,206743.8214
1578,152753.123
1579,144221.3135
1580,190491.4691
1581,141571.9951
1582,129326.3593
1583,331455.4978
1584,240958.304
1585,141364.5497
1586,72715.0867
1587,105589.4395
1588,152172.5446
1589,102369.3821
1590,133251.7886
1591,106619.5986
1592,126189.1276
1593,116974.0905
1594,140268.3137
1595,121649.3293
1596,234784.7785
1597,165721.1928
1598,185164.102
1599,213705.832
1600,193926.6846
1601,80430.85793
1602,114081.1623
1603,96611.02399
1604,281742.5682
1605,251379.9945
1606,168279.5174
1607,165784.6985
1608,214850.5588
1609,200963.9749
1610,162775.1704
1611,150264.2064
1612,162266.6382
1613,165477.7166
1614,121828.0344
1615,87380.9333
1616,81924.5393
1617,88556.89553
1618,127533.519
1619,133597.1508
1620,149109.8024
1621,137959.1854
1622,154401.7325
1623,294604.4756
1624,214988.6869
1625,131953.632
1626,172967.4327
1627,188068.979
1628,284925.045
1629,175500.3399
1630,350775.0054
1631,231473.0663
1632,249747.9761
1633,170082.1271
1634,181488.186
1635,178860.3778
1636,159673.4392
1637,174087.2581
1638,215472.0805
1639,178973.3656
1640,250402.0815
1641,183449.7481
1642,222080.7296
1643,225877.4992
1644,226525.9347
1645,180708.0157
1646,154078.394
1647,162969.1607
1648,142028.3723
1649,140195.1281
1650,122126.2001
1651,123574.8986
1652,93275.12579
1653,98909.57537
1654,157656.4675
1655,157179.1724
1656,151406.8078
1657,153821.5052
1658,155299.0424
1659,145828.3203
1660,145338.4222
1661,434227.3025
1662,394653.9706
1663,376241.8236
1664,447259.0593
1665,314308.7681
1666,332019.1229
1667,352349.8114
1668,327896.3217
1669,300746.6397
1670,335908.3685
1671,261957.5925
1672,465161.8762
1673,301557.3076
1674,252974.0158
1675,187747.5509
1676,190859.6265
1677,214423.1032
1678,459342.3795
1679,377700.389
1680,324241.6035
1681,271275.8199
1682,301662.5989
1683,187301.9631
1684,170567.1311
1685,173735.6434
1686,167670.5183
1687,167583.2717
1688,186610.1204
1689,189127.8331
1690,184121.2873
1691,174929.3042
1692,265320.2535
1693,170799.8699
1694,183738.8348
1695,170391.7689
1696,263228.7531
1697,172251.9266
1698,345524.7366
1699,326603.3438
1700,242321.4896
1701,263951.4448
1702,254697.5234
1703,252021.847
1704,296121.1521
1705,235429.6577
1706,445717.194
1707,222410.2559
1708,220497.8345
1709,286874.3912
1710,224216.801
1711,262411.8373
1712,238611.0268
1713,245395.3466
1714,224768.165
1715,200795.4345
1716,176776.3021
1717,167234.377
1718,140284.8553
1719,205293.0056
1720,254709.2042
1721,166701.8394
1722,131708.8874
1723,156336.6297
1724,214258.4292
1725,230676.0604
1726,187693.6749
1727,172140.9857
1728,188543.8969
1729,164352.5926
1730,161250.0435
1731,121939.3778
1732,133375.0361
