Id,SalePrice
1461,124318.6335
1462,162131.352
1463,183855.9369
1464,190608.069
1465,187154.5542
1466,178455.037
1467,164500.96
1468,176629.167
1469,164870.6627
1470,128555.7087
1471,175598.576
1472,103555.1716
1473,102153.0663
1474,148949.5783
1475,129281.4627
1476,346371.4532
1477,264944.596
1478,291209.467
1479,300023.1796
1480,449676.376
1481,331707.397
1482,222145.3223
1483,180866.7588
1484,193189.4792
1485,186467.997
1486,200272.1377
1487,310344.067
1488,219311.2792
1489,208026.2214
1490,208365.406
1491,207616.2193
1492,93276.91
1493,210585.366
1494,278870.661
1495,275544.802
1496,202940.429
1497,192571.027
1498,171073.444
1499,165366.247
1500,181093.219
1501,172126.1503
1502,186188.2567
1503,327372.075
1504,242565.966
1505,220600.2347
1506,191561.307
1507,213898.883
1508,180860.754
1509,166291.0217
1510,154574.1542
1511,160296.8283
1512,176083.938
1513,158018.6239
1514,126241.2053
1515,170534.2105
1516,134156.1563
1517,150670.3348
1518,131398.359
1519,218310.075
1520,132338.6963
1521,136176.1573
1522,159538.055
1523,122670.1492
1524,121738.23
1525,127073.1905
1526,121581.6829
1527,115810.7182
1528,127893.4863
1529,140574.753
1530,163068.2505
1531,161049.8792
1532,92886.872
1533,130781.4315
1534,119274.5428
1535,128402.088
1536,113251.2538
1537,84460.628
1538,168262.1136
1539,170476.153
1540,90547.842
1541,146411.2268
1542,128715.7113
1543,172353.746
1544,90255.374
1545,110677.902
1546,125884.7173
1547,134927.2525
1548,115562.853
1549,123170.6435
1550,127028.913
1551,106174.179
1552,130025.7018
1553,119084.859
1554,124797.9883
1555,182534.9597
1556,105889.888
1557,84143.239
1558,120765.4333
1559,96319.19
1560,117428.497
1561,104325.176
1562,133075.9563
1563,130673.7614
1564,157121.1867
1565,152256.4729
1566,205137.7837
1567,98920.05067
1568,253956.096
1569,134365.361
1570,138295.2128
1571,117654.2409
1572,127790.041
1573,321066.833
1574,124796.024
1575,233213.4626
1576,255813.508
1577,205598.448
1578,129628.8838
1579,154621.584
1580,185274.1537
1581,155032.5037
1582,129998.0127
1583,303528.41
1584,216805.305
1585,147432.84
1586,87212.532
1587,116927.968
1588,142330.2253
1589,109617.8509
1590,130415.149
1591,100579.0882
1592,122296.966
1593,121190.8569
1594,102788.545
1595,112598.191
1596,245277.9258
1597,179689.517
1598,185948.37
1599,167546.091
1600,164640.815
1601,78085.536
1602,117244.3527
1603,85716.77
1604,291019.1037
1605,212929.8977
1606,166018.9232
1607,193842.9722
1608,213283.6143
1609,190346.2754
1610,177786.701
1611,144721.5085
1612,174007.329
1613,161982.4123
1614,143566.2853
1615,100905.446
1616,98871.35167
1617,93759.06325
1618,122494.8205
1619,150692.291
1620,213962.7909
1621,160289.7807
1622,131809.805
1623,257805.448
1624,215207.647
1625,121063.8183
1626,181268.3874
1627,183051.828
1628,296620.828
1629,174078.438
1630,323455.333
1631,201021.9
1632,261725.834
1633,175627.7037
1634,189347.646
1635,181529.647
1636,164388.157
1637,201447.9515
1638,217850.879
